C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CCOM.JCL|IEFBR14|DD1     |SVP.MTH.W54H5080 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.TMP.SEA.IM1400BB.REC2 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&PRFX1..TMP.&FAC..IM1400BB.REC2.OTH 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|IMP.TMP.SEA.IM1400BB.REC2.OTH 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&PRFX1..TMP.&FAC..IM1400CB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|IMP.TMP.SEA.IM1400CB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&PRFX1..TMP.&FAC..IM1400BB.REC2 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|IMP.TMP.SEA.IM1400BB.REC2 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&SYSIN.(IM1408S2) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|ENDVR.USR.PROD.SYSIN(IM1408S2) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..TMP.&FAC..IM1400DB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.TMP.SEA.IM1400DB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&LOADLIB. 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.EMER.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..TMP.&FAC..IM1400BB.REC2 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.TMP.SEA.IM1400BB.REC2 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..TMP.&FAC..IM1400DB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.TMP.SEA.IM1400DB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(&DB2MODE.) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(DB2P) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(IM1400D) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..DAY.&FAC..IM1400EA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.DAY.SEA.IM1400EA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&PRFX1..TMP.&FAC..IM1400BB.REC1 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|IMP.TMP.SEA.IM1400BB.REC1 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&PRFX1..TMP.&FAC..IM1400DB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|IMP.TMP.SEA.IM1400DB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&PRFX1..DAY.&FAC..IM1400EA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|IMP.DAY.SEA.IM1400EA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&SYSIN.(IM1408S3) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|ENDVR.USR.PROD.SYSIN(IM1408S3) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..DAY.&FAC..IM1400EB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.DAY.SEA.IM1400EB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..TMP.&FAC..IM1400EC 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.TMP.SEA.IM1400EC 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..TMP.&FAC..IM1400ED 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.TMP.SEA.IM1400ED 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..DAY.&FAC..IM1400EE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.DAY.SEA.IM1400EE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&LOADLIB. 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.EMER.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..DAY.&FAC..IM1400EA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.DAY.SEA.IM1400EA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..DAY.&FAC..IM1400EB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.DAY.SEA.IM1400EB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..TMP.&FAC..IM1400EC 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.TMP.SEA.IM1400EC 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..TMP.&FAC..IM1400ED 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.TMP.SEA.IM1400ED 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..DAY.&FAC..IM1400EE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.DAY.SEA.IM1400EE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..DAY.IM1400EF(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.DAY.IM1400EF(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..DAY.IM1400EG.REPORT(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.DAY.IM1400EG.REPORT(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..DAY.IM1400EH(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.DAY.IM1400EH(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(&DB2MODE.) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(DB2P) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(IM1400E) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..TMP.&FAC..IM1400FA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.TMP.SEA.IM1400FA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&PRFX1..TMP.&FAC..IM1400EC 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|IMP.TMP.SEA.IM1400EC 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&PRFX1..TMP.&FAC..IM1400FA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|IMP.TMP.SEA.IM1400FA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&SYSIN.(IM1408S4) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|ENDVR.USR.PROD.SYSIN(IM1408S4) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..TMP.&FAC..IM1400FB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.TMP.SEA.IM1400FB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&PRFX1..TMP.&FAC..IM1400ED 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|IMP.TMP.SEA.IM1400ED 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&PRFX1..TMP.&FAC..IM1400FB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|IMP.TMP.SEA.IM1400FB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&SYSIN.(IM1408S4) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|ENDVR.USR.PROD.SYSIN(IM1408S4) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..DAY.&FAC..IM1400FC 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.DAY.SEA.IM1400FC 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&LOADLIB. 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.EMER.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..TMP.&FAC..IM1400FA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.TMP.SEA.IM1400FA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..TMP.&FAC..IM1400FB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.TMP.SEA.IM1400FB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..DAY.&FAC..IM1400FC 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.DAY.SEA.IM1400FC 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(&DB2MODE.) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(DB2P) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(IM1400F) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&LOADLIB. 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.EMER.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..DAY.&FAC..IM1400EB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.DAY.SEA.IM1400EB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(&DB2MODE.) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(DB2P) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(IM1400L) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&LOADLIB. 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.EMER.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..DAY.&FAC..IM1400FC 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.DAY.SEA.IM1400FC 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(&DB2MODE.) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(DB2P) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(IM1400M) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&LOADLIB. 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.EMER.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|&PRFX1..DAY.&FAC..IM1400EE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|IMP.DAY.SEA.IM1400EE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(&DB2MODE.) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(DB2P) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IKJEFT1B|-------|ENDVR.USR.PROD.SYSIN(IM1400N) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&PRFX1..DAY.&FAC..IM1400EA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|IMP.DAY.SEA.IM1400EA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|&PRFX1..DAY.IM1400EA(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|IMP.DAY.IM1400EA(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|SORT|-------|ENDVR.USR.PROD.SYSIN(SORTCOPY) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|&PRFX1..DAY.&FAC..IM1400BA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|IMP.DAY.SEA.IM1400BA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|&PRFX1..DAY.&FAC..IM1400BA.BACKUP(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|IMP.DAY.SEA.IM1400BA.BACKUP(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|&PRFX1..DAY.&FAC..IM1400EA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|IMP.DAY.SEA.IM1400EA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|&PRFX1..DAY.&FAC..IM1400EA.BACKUP(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|IMP.DAY.SEA.IM1400EA.BACKUP(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|&PRFX1..DAY.&FAC..IM1400EB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|IMP.DAY.SEA.IM1400EB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|&PRFX1..DAY.&FAC..IM1400EB.BACKUP(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|IMP.DAY.SEA.IM1400EB.BACKUP(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|&PRFX1..DAY.&FAC..IM1400EE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|IMP.DAY.SEA.IM1400EE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|&PRFX1..DAY.&FAC..IM1400EE.BACKUP(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|IMP.DAY.SEA.IM1400EE.BACKUP(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|&PRFX1..DAY.&FAC..IM1400FC 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|IMP.DAY.SEA.IM1400FC 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|&PRFX1..DAY.&FAC..IM1400FC.BACKUP(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|IMP.DAY.SEA.IM1400FC.BACKUP(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|&SYSIN.(REPRO5) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IDCAMS|-------|ENDVR.USR.PROD.SYSIN(REPRO5) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..DAY.&FAC..IM1400BA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.DAY.SEA.IM1400BA 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..TMP.&FAC..IM1400BB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.TMP.SEA.IM1400BB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..TMP.&FAC..IM1400XB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.TMP.SEA.IM1400XB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..TMP.&FAC..IM1400BB.REC1 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.TMP.SEA.IM1400BB.REC1 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..TMP.&FAC..IM1400BB.REC2.BBR 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.TMP.SEA.IM1400BB.REC2.BBR 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..TMP.&FAC..IM1400BB.REC2.OTH 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.TMP.SEA.IM1400BB.REC2.OTH 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..TMP.&FAC..IM1400CB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.TMP.SEA.IM1400CB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|&PRFX1..TMP.&FAC..IM1400BB.REC2 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/PDIM14SE.JCL|IEFBR14|-------|IMP.TMP.SEA.IM1400BB.REC2 
